0,0
1,0
2,0
3,0
4,1
5,13
6,33
7,104
8,232
9,500
10,757
11,1085
12,1505
13,1547
14,1403
15,1144
16,814
17,470
18,222
19,115
20,50
21,5
22,0
23,0
24,0
25,0
26,0
