0,0
1,0
2,0
3,0
4,1
5,3
6,20
7,61
8,167
9,357
10,661
11,1026
12,1294
13,1511
14,1501
15,1244
16,986
17,569
18,337
19,173
20,60
21,19
22,7
23,3
24,0
25,0
26,0
27,0
