0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,4
10,7
11,25
12,69
13,157
14,284
15,474
16,679
17,896
18,1099
19,1295
20,1336
21,1054
22,938
23,665
24,447
25,272
26,174
27,79
28,26
29,16
30,3
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
