0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,3
11,14
12,32
13,78
14,132
15,302
16,465
17,724
18,871
19,1087
20,1194
21,1223
22,1166
23,965
24,701
25,464
26,298
27,144
28,84
29,30
30,15
31,7
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
