0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,2
11,2
12,3
13,3
14,13
15,29
16,53
17,118
18,213
19,357
20,464
21,670
22,904
23,1065
24,1127
25,1149
26,1026
27,892
28,644
29,519
30,329
31,214
32,95
33,63
34,27
35,11
36,5
37,3
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
