0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,0
11,2
12,17
13,52
14,81
15,158
16,299
17,513
18,732
19,903
20,1059
21,1178
22,1223
23,1061
24,939
25,720
26,455
27,270
28,178
29,100
30,39
31,13
32,4
33,2
34,0
35,1
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
