0,0
1,0
2,0
3,0
4,1
5,0
6,1
7,11
8,16
9,51
10,90
11,237
12,437
13,624
14,958
15,1155
16,1317
17,1358
18,1196
19,1003
20,660
21,462
22,231
23,122
24,42
25,19
26,5
27,4
28,0
29,0
30,0
31,0
32,0
33,0
