0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,1
12,5
13,12
14,21
15,43
16,116
17,184
18,290
19,500
20,682
21,892
22,1069
23,1193
24,1130
25,1023
26,890
27,695
28,545
29,298
30,206
31,117
32,47
33,23
34,13
35,2
36,1
37,2
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
