0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,13
10,22
11,55
12,130
13,262
14,456
15,666
16,957
17,1162
18,1295
19,1226
20,1156
21,967
22,710
23,437
24,258
25,121
26,57
27,32
28,14
29,3
30,0
31,1
32,0
33,0
34,0
35,0
36,0
37,0
