0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,3
14,2
15,9
16,32
17,68
18,122
19,234
20,324
21,509
22,704
23,910
24,1021
25,1076
26,1094
27,1036
28,851
29,687
30,487
31,362
32,230
33,112
34,69
35,35
36,17
37,4
38,1
39,1
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
