0,0
1,0
2,0
3,0
4,0
5,0
6,1
7,1
8,6
9,14
10,34
11,86
12,178
13,352
14,535
15,851
16,1064
17,1178
18,1316
19,1249
20,1055
21,828
22,550
23,346
24,197
25,97
26,43
27,14
28,1
29,4
30,0
31,0
32,0
33,0
34,0
35,0
36,0
