0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,3
10,11
11,21
12,63
13,114
14,189
15,394
16,591
17,795
18,1012
19,1211
20,1236
21,1175
22,1011
23,824
24,557
25,399
26,223
27,97
28,46
29,18
30,6
31,3
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
