0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,1
11,3
12,6
13,11
14,41
15,68
16,130
17,256
18,382
19,598
20,792
21,989
22,1076
23,1190
24,1146
25,1040
26,785
27,555
28,393
29,273
30,145
31,64
32,29
33,17
34,5
35,4
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
