0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,1
14,0
15,3
16,9
17,16
18,27
19,50
20,102
21,193
22,338
23,425
24,600
25,750
26,931
27,1009
28,1035
29,1054
30,946
31,768
32,575
33,435
34,309
35,193
36,135
37,49
38,28
39,9
40,7
41,1
42,2
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
