0,0
1,0
2,0
3,4
4,9
5,36
6,117
7,268
8,570
9,959
10,1389
11,1683
12,1601
13,1387
14,962
15,544
16,311
17,116
18,35
19,7
20,2
21,0
22,0
23,0
